wavelength,T,empty1,empty2,empty3
581.7,0.00131826,,,
581.8,0.00147911,,,
581.9,0.00162181,,,
582,0.00186209,,,
582.1,0.0020893,,,
582.2,0.00239883,,,
582.3,0.00269153,,,
582.4,0.0030903,,,
582.5,0.00354813,,,
582.6,0.0040738,,,
582.7,0.00467735,,,
582.8,0.00537032,,,
582.9,0.0060256,,,
583,0.00676083,,,
583.1,0.00724436,,,
583.2,0.00776247,,,
583.3,0.00812831,,,
583.4,0.00831764,,,
583.5,0.00812831,,,
583.6,0.00812831,,,
583.7,0.00776247,,,
583.8,0.0074131,,,
583.9,0.00707946,,,
584,0.00676083,,,
584.1,0.00660693,,,
584.2,0.00630957,,,
584.3,0.0060256,,,
584.4,0.00588844,,,
584.5,0.0057544,,,
584.6,0.00562341,,,
584.7,0.00562341,,,
584.8,0.00562341,,,
584.9,0.00562341,,,
585,0.00562341,,,
585.1,0.0057544,,,
585.2,0.00588844,,,
585.3,0.00616595,,,
585.4,0.00630957,,,
585.5,0.00660693,,,
585.6,0.00707946,,,
585.7,0.0074131,,,
585.8,0.00794328,,,
585.9,0.00851138,,,
586,0.00933254,,,
586.1,0.01,,,
586.2,0.01096478,,,
586.3,0.01174898,,,
586.4,0.0128825,,,
586.5,0.01380384,,,
586.6,0.01479108,,,
586.7,0.01548817,,,
586.8,0.0162181,,,
586.9,0.01659587,,,
587,0.01659587,,,
587.1,0.0162181,,,
587.2,0.01584893,,,
587.3,0.01513561,,,
587.4,0.0144544,,,
587.5,0.01348963,,,
587.6,0.01258925,,,
587.7,0.01174898,,,
587.8,0.01096478,,,
587.9,0.01,,,
588,0.00933254,,,
588.1,0.00891251,,,
588.2,0.00831764,,,
588.3,0.00776247,,,
588.4,0.0074131,,,
588.5,0.00707946,,,
588.6,0.00676083,,,
588.7,0.00645654,,,
588.8,0.00616595,,,
588.9,0.00588844,,,
589,0.0057544,,,
589.1,0.00549541,,,
589.2,0.00537032,,,
589.3,0.00524807,,,
589.4,0.00501187,,,
589.5,0.00489779,,,
589.6,0.00467735,,,
589.7,0.00457088,,,
589.8,0.00436516,,,
589.9,0.00416869,,,
590,0.00398107,,,
590.1,0.00380189,,,
590.2,0.00363078,,,
590.3,0.00338844,,,
590.4,0.00323594,,,
590.5,0.00301995,,,
590.6,0.00281838,,,
590.7,0.00263027,,,
590.8,0.00245471,,,
590.9,0.00229087,,,
591,0.00218776,,,
591.1,0.00204174,,,
591.2,0.00190546,,,
591.3,0.00177828,,,
591.4,0.00165959,,,
591.5,0.00154882,,,
591.6,0.00147911,,,
591.7,0.00138038,,,
591.8,0.00131826,,,
591.9,0.00125893,,,
592,0.0011749,,,
592.1,0.00112202,,,
592.2,0.00107152,,,
592.3,0.00104713,,,
592.4,0.001,,,
592.5,0.00097724,,,
592.6,0.00093325,,,
592.7,0.00091201,,,
592.8,0.00089125,,,
592.9,0.00087096,,,
593,0.00087096,,,
593.1,0.00085114,,,
593.2,0.00085114,,,
593.3,0.00083176,,,
593.4,0.00083176,,,
593.5,0.00085114,,,
593.6,0.00085114,,,
593.7,0.00085114,,,
593.8,0.00087096,,,
593.9,0.00089125,,,
594,0.00091201,,,
594.1,0.00093325,,,
594.2,0.00097724,,,
594.3,0.001,,,
594.4,0.00104713,,,
594.5,0.00109648,,,
594.6,0.00114815,,,
594.7,0.00120226,,,
594.8,0.00128825,,,
594.9,0.00134896,,,
595,0.00144544,,,
595.1,0.00154882,,,
595.2,0.00165959,,,
595.3,0.00177828,,,
595.4,0.00190546,,,
595.5,0.00204174,,,
595.6,0.00218776,,,
595.7,0.00229087,,,
595.8,0.00239883,,,
595.9,0.00251189,,,
596,0.00251189,,,
596.1,0.0025704,,,
596.2,0.00251189,,,
596.3,0.00245471,,,
596.4,0.00234423,,,
596.5,0.00223872,,,
596.6,0.0020893,,,
596.7,0.00190546,,,
596.8,0.00177828,,,
596.9,0.00162181,,,
597,0.00147911,,,
597.1,0.00134896,,,
597.2,0.00123027,,,
597.3,0.00112202,,,
597.4,0.00102329,,,
597.5,0.00093325,,,
597.6,0.00087096,,,
597.7,0.00081283,,,
597.8,0.00074131,,,
597.9,0.00069183,,,
598,0.00064565,,,
598.1,0.0006166,,,
598.2,0.00057544,,,
598.3,0.00054954,,,
598.4,0.00052481,,,
598.5,0.00048978,,,
598.6,0.00047863,,,
598.7,0.00045709,,,
598.8,0.00043652,,,
598.9,0.00042658,,,
599,0.00040738,,,
599.1,0.00039811,,,
599.2,0.00038905,,,
599.3,0.00038019,,,
599.4,0.00037154,,,
599.5,0.00036308,,,
599.6,0.00036308,,,
599.7,0.00035481,,,
599.8,0.00035481,,,
599.9,0.00035481,,,
600,0.00035481,,,
600.1,0.00035481,,,
600.2,0.00035481,,,
600.3,0.00035481,,,
600.4,0.00035481,,,
600.5,0.00035481,,,
600.6,0.00036308,,,
600.7,0.00036308,,,
600.8,0.00037154,,,
600.9,0.00038019,,,
601,0.00038019,,,
601.1,0.00038905,,,
601.2,0.00039811,,,
601.3,0.00040738,,,
601.4,0.00041687,,,
601.5,0.00042658,,,
601.6,0.00043652,,,
601.7,0.00045709,,,
601.8,0.00046774,,,
601.9,0.00047863,,,
602,0.00050119,,,
602.1,0.00051286,,,
602.2,0.00052481,,,
602.3,0.00054954,,,
602.4,0.00056234,,,
602.5,0.00058884,,,
602.6,0.00060256,,,
602.7,0.00063096,,,
602.8,0.00064565,,,
602.9,0.00067608,,,
603,0.00069183,,,
603.1,0.00072444,,,
603.2,0.00074131,,,
603.3,0.00077625,,,
603.4,0.00079433,,,
603.5,0.00081283,,,
603.6,0.00085114,,,
603.7,0.00087096,,,
603.8,0.00089125,,,
603.9,0.00093325,,,
604,0.00095499,,,
604.1,0.00097724,,,
604.2,0.001,,,
604.3,0.00102329,,,
604.4,0.00104713,,,
604.5,0.00107152,,,
604.6,0.00109648,,,
604.7,0.00112202,,,
604.8,0.00114815,,,
604.9,0.0011749,,,
605,0.00120226,,,
605.1,0.00123027,,,
605.2,0.00125893,,,
605.3,0.00125893,,,
605.4,0.00128825,,,
605.5,0.00131826,,,
605.6,0.00131826,,,
605.7,0.00134896,,,
605.8,0.00134896,,,
605.9,0.00138038,,,
606,0.00141254,,,
606.1,0.00141254,,,
606.2,0.00144544,,,
606.3,0.00144544,,,
606.4,0.00147911,,,
606.5,0.00147911,,,
606.6,0.00147911,,,
606.7,0.00151356,,,
606.8,0.00151356,,,
606.9,0.00154882,,,
607,0.00154882,,,
607.1,0.00154882,,,
607.2,0.00158489,,,
607.3,0.00158489,,,
607.4,0.00158489,,,
607.5,0.00162181,,,
607.6,0.00162181,,,
607.7,0.00165959,,,
607.8,0.00165959,,,
607.9,0.00165959,,,
608,0.00169824,,,
608.1,0.0017378,,,
608.2,0.0017378,,,
608.3,0.00177828,,,
608.4,0.00177828,,,
608.5,0.0018197,,,
608.6,0.00186209,,,
608.7,0.00190546,,,
608.8,0.00194984,,,
608.9,0.00199526,,,
609,0.00204174,,,
609.1,0.0020893,,,
609.2,0.00218776,,,
609.3,0.00223872,,,
609.4,0.00234423,,,
609.5,0.00239883,,,
609.6,0.00251189,,,
609.7,0.00263027,,,
609.8,0.00275423,,,
609.9,0.00288403,,,
610,0.0030903,,,
610.1,0.00323594,,,
610.2,0.00346737,,,
610.3,0.00363078,,,
610.4,0.00389045,,,
610.5,0.00416869,,,
610.6,0.00446684,,,
610.7,0.0047863,,,
610.8,0.00524807,,,
610.9,0.00562341,,,
611,0.0060256,,,
611.1,0.00660693,,,
611.2,0.00707946,,,
611.3,0.00758578,,,
611.4,0.00812831,,,
611.5,0.00870964,,,
611.6,0.00933254,,,
611.7,0.00977237,,,
611.8,0.01,,,
611.9,0.01023293,,,
612,0.01023293,,,
612.1,0.01023293,,,
612.2,0.01,,,
612.3,0.00977237,,,
612.4,0.00933254,,,
612.5,0.00891251,,,
612.6,0.00851138,,,
612.7,0.00794328,,,
612.8,0.0074131,,,
612.9,0.00691831,,,
613,0.00660693,,,
613.1,0.00616595,,,
613.2,0.0057544,,,
613.3,0.00537032,,,
613.4,0.00512861,,,
613.5,0.0047863,,,
613.6,0.00457088,,,
613.7,0.00436516,,,
613.8,0.00416869,,,
613.9,0.00398107,,,
614,0.00380189,,,
614.1,0.00371535,,,
614.2,0.00354813,,,
614.3,0.00346737,,,
614.4,0.00338844,,,
614.5,0.00331131,,,
614.6,0.00323594,,,
614.7,0.00316228,,,
614.8,0.0030903,,,
614.9,0.0030903,,,
615,0.0030903,,,
615.1,0.00301995,,,
615.2,0.00301995,,,
615.3,0.00301995,,,
615.4,0.00301995,,,
615.5,0.00301995,,,
615.6,0.00301995,,,
615.7,0.00301995,,,
615.8,0.00301995,,,
615.9,0.0030903,,,
616,0.0030903,,,
616.1,0.0030903,,,
616.2,0.0030903,,,
616.3,0.00316228,,,
616.4,0.00316228,,,
616.5,0.00316228,,,
616.6,0.00316228,,,
616.7,0.00316228,,,
616.8,0.00316228,,,
616.9,0.00316228,,,
617,0.00316228,,,
617.1,0.00316228,,,
617.2,0.00316228,,,
617.3,0.00316228,,,
617.4,0.0030903,,,
617.5,0.0030903,,,
617.6,0.00301995,,,
617.7,0.00301995,,,
617.8,0.00295121,,,
617.9,0.00288403,,,
618,0.00288403,,,
618.1,0.00281838,,,
618.2,0.00275423,,,
618.3,0.00269153,,,
618.4,0.00263027,,,
618.5,0.0025704,,,
618.6,0.00251189,,,
618.7,0.00251189,,,
618.8,0.00245471,,,
618.9,0.00239883,,,
619,0.00234423,,,
619.1,0.00234423,,,
619.2,0.00229087,,,
619.3,0.00223872,,,
619.4,0.00223872,,,
619.5,0.00218776,,,
619.6,0.00218776,,,
619.7,0.00218776,,,
619.8,0.00218776,,,
619.9,0.00218776,,,
620,0.00213796,,,
620.1,0.00213796,,,
620.2,0.00218776,,,
620.3,0.00218776,,,
620.4,0.00218776,,,
620.5,0.00218776,,,
620.6,0.00223872,,,
620.7,0.00229087,,,
620.8,0.00229087,,,
620.9,0.00234423,,,
621,0.00239883,,,
621.1,0.00245471,,,
621.2,0.00251189,,,
621.3,0.0025704,,,
621.4,0.00263027,,,
621.5,0.00269153,,,
621.6,0.00275423,,,
621.7,0.00288403,,,
621.8,0.00295121,,,
621.9,0.00301995,,,
622,0.00316228,,,
622.1,0.00331131,,,
622.2,0.00338844,,,
622.3,0.00354813,,,
622.4,0.00371535,,,
622.5,0.00389045,,,
622.6,0.00398107,,,
622.7,0.00416869,,,
622.8,0.00436516,,,
622.9,0.00457088,,,
623,0.0047863,,,
623.1,0.00501187,,,
623.2,0.00512861,,,
623.3,0.00537032,,,
623.4,0.00562341,,,
623.5,0.0057544,,,
623.6,0.0060256,,,
623.7,0.00630957,,,
623.8,0.00645654,,,
623.9,0.00660693,,,
624,0.00676083,,,
624.1,0.00707946,,,
624.2,0.00707946,,,
624.3,0.00724436,,,
624.4,0.0074131,,,
624.5,0.0074131,,,
624.6,0.00758578,,,
624.7,0.00758578,,,
624.8,0.00758578,,,
624.9,0.0074131,,,
625,0.0074131,,,
625.1,0.00724436,,,
625.2,0.00707946,,,
625.3,0.00691831,,,
625.4,0.00676083,,,
625.5,0.00660693,,,
625.6,0.00630957,,,
625.7,0.00616595,,,
625.8,0.00588844,,,
625.9,0.00562341,,,
626,0.00537032,,,
626.1,0.00512861,,,
626.2,0.00489779,,,
626.3,0.00467735,,,
626.4,0.00446684,,,
626.5,0.0042658,,,
626.6,0.00398107,,,
626.7,0.00380189,,,
626.8,0.00363078,,,
626.9,0.00346737,,,
627,0.00323594,,,
627.1,0.0030903,,,
627.2,0.00295121,,,
627.3,0.00281838,,,
627.4,0.00269153,,,
627.5,0.00251189,,,
627.6,0.00239883,,,
627.7,0.00234423,,,
627.8,0.00223872,,,
627.9,0.00213796,,,
628,0.00204174,,,
628.1,0.00194984,,,
628.2,0.00190546,,,
628.3,0.0018197,,,
628.4,0.00177828,,,
628.5,0.00169824,,,
628.6,0.00165959,,,
628.7,0.00162181,,,
628.8,0.00158489,,,
628.9,0.00154882,,,
629,0.00151356,,,
629.1,0.00147911,,,
629.2,0.00144544,,,
629.3,0.00144544,,,
629.4,0.00141254,,,
629.5,0.00141254,,,
629.6,0.00141254,,,
629.7,0.00138038,,,
629.8,0.00138038,,,
629.9,0.00138038,,,
630,0.00138038,,,
630.1,0.00138038,,,
630.2,0.00141254,,,
630.3,0.00141254,,,
630.4,0.00144544,,,
630.5,0.00144544,,,
630.6,0.00147911,,,
630.7,0.00151356,,,
630.8,0.00151356,,,
630.9,0.00154882,,,
631,0.00158489,,,
631.1,0.00165959,,,
631.2,0.00169824,,,
631.3,0.0017378,,,
631.4,0.00177828,,,
631.5,0.00186209,,,
631.6,0.00190546,,,
631.7,0.00199526,,,
631.8,0.00204174,,,
631.9,0.0020893,,,
632,0.00218776,,,
632.1,0.00223872,,,
632.2,0.00229087,,,
632.3,0.00239883,,,
632.4,0.00245471,,,
632.5,0.00251189,,,
632.6,0.00251189,,,
632.7,0.0025704,,,
632.8,0.0025704,,,
632.9,0.0025704,,,
633,0.0025704,,,
633.1,0.0025704,,,
633.2,0.00251189,,,
633.3,0.00245471,,,
633.4,0.00239883,,,
633.5,0.00234423,,,
633.6,0.00223872,,,
633.7,0.00218776,,,
633.8,0.0020893,,,
633.9,0.00199526,,,
634,0.00190546,,,
634.1,0.0018197,,,
634.2,0.0017378,,,
634.3,0.00165959,,,
634.4,0.00158489,,,
634.5,0.00151356,,,
634.6,0.00144544,,,
634.7,0.00138038,,,
634.8,0.00131826,,,
634.9,0.00125893,,,
635,0.00123027,,,
635.1,0.0011749,,,
635.2,0.00112202,,,
635.3,0.00109648,,,
635.4,0.00104713,,,
635.5,0.00102329,,,
635.6,0.001,,,
635.7,0.00095499,,,
635.8,0.00093325,,,
635.9,0.00091201,,,
636,0.00089125,,,
636.1,0.00089125,,,
636.2,0.00087096,,,
636.3,0.00085114,,,
636.4,0.00085114,,,
636.5,0.00083176,,,
636.6,0.00083176,,,
636.7,0.00083176,,,
636.8,0.00081283,,,
636.9,0.00081283,,,
637,0.00081283,,,
637.1,0.00083176,,,
637.2,0.00083176,,,
637.3,0.00083176,,,
637.4,0.00083176,,,
637.5,0.00085114,,,
637.6,0.00085114,,,
637.7,0.00087096,,,
637.8,0.00089125,,,
637.9,0.00089125,,,
638,0.00091201,,,
638.1,0.00093325,,,
638.2,0.00095499,,,
638.3,0.00097724,,,
638.4,0.001,,,
638.5,0.00104713,,,
638.6,0.00107152,,,
638.7,0.00109648,,,
638.8,0.00114815,,,
638.9,0.0011749,,,
639,0.00123027,,,
639.1,0.00125893,,,
639.2,0.00131826,,,
639.3,0.00138038,,,
639.4,0.00141254,,,
639.5,0.00147911,,,
639.6,0.00154882,,,
639.7,0.00162181,,,
639.8,0.00165959,,,
639.9,0.0017378,,,
640,0.0018197,,,
640.1,0.00186209,,,
640.2,0.00194984,,,
640.3,0.00204174,,,
640.4,0.0020893,,,
640.5,0.00218776,,,
640.6,0.00223872,,,
640.7,0.00229087,,,
640.8,0.00239883,,,
640.9,0.00245471,,,
641,0.00251189,,,
641.1,0.0025704,,,
641.2,0.00263027,,,
641.3,0.00269153,,,
641.4,0.00269153,,,
641.5,0.00275423,,,
641.6,0.00275423,,,
641.7,0.00281838,,,
641.8,0.00281838,,,
641.9,0.00288403,,,
642,0.00288403,,,
642.1,0.00288403,,,
642.2,0.00295121,,,
642.3,0.00295121,,,
642.4,0.00295121,,,
642.5,0.00295121,,,
642.6,0.00301995,,,
642.7,0.00301995,,,
642.8,0.00301995,,,
642.9,0.0030903,,,
643,0.0030903,,,
643.1,0.0030903,,,
643.2,0.00316228,,,
643.3,0.00316228,,,
643.4,0.00323594,,,
643.5,0.00331131,,,
643.6,0.00331131,,,
643.7,0.00338844,,,
643.8,0.00346737,,,
643.9,0.00354813,,,
644,0.00363078,,,
644.1,0.00371535,,,
644.2,0.00380189,,,
644.3,0.00389045,,,
644.4,0.00398107,,,
644.5,0.0040738,,,
644.6,0.0042658,,,
644.7,0.00436516,,,
644.8,0.00446684,,,
644.9,0.00467735,,,
645,0.0047863,,,
645.1,0.00489779,,,
645.2,0.00501187,,,
645.3,0.00524807,,,
645.4,0.00537032,,,
645.5,0.00549541,,,
645.6,0.00562341,,,
645.7,0.0057544,,,
645.8,0.00588844,,,
645.9,0.0060256,,,
646,0.0060256,,,
646.1,0.00616595,,,
646.2,0.00616595,,,
646.3,0.00616595,,,
646.4,0.00630957,,,
646.5,0.00630957,,,
646.6,0.00616595,,,
646.7,0.00616595,,,
646.8,0.00616595,,,
646.9,0.0060256,,,
647,0.0060256,,,
647.1,0.00588844,,,
647.2,0.00588844,,,
647.3,0.0057544,,,
647.4,0.00562341,,,
647.5,0.00562341,,,
647.6,0.00549541,,,
647.7,0.00537032,,,
647.8,0.00537032,,,
647.9,0.00524807,,,
648,0.00524807,,,
648.1,0.00512861,,,
648.2,0.00512861,,,
648.3,0.00501187,,,
648.4,0.00501187,,,
648.5,0.00501187,,,
648.6,0.00489779,,,
648.7,0.00489779,,,
648.8,0.00489779,,,
648.9,0.00489779,,,
649,0.00501187,,,
649.1,0.00501187,,,
649.2,0.00501187,,,
649.3,0.00512861,,,
649.4,0.00512861,,,
649.5,0.00524807,,,
649.6,0.00524807,,,
649.7,0.00537032,,,
649.8,0.00549541,,,
649.9,0.00562341,,,
650,0.0057544,,,
650.1,0.00588844,,,
650.2,0.0060256,,,
650.3,0.00630957,,,
650.4,0.00645654,,,
650.5,0.00676083,,,
650.6,0.00691831,,,
650.7,0.00724436,,,
650.8,0.0074131,,,
650.9,0.00776247,,,
651,0.00794328,,,
651.1,0.00831764,,,
651.2,0.00851138,,,
651.3,0.00891251,,,
651.4,0.00912011,,,
651.5,0.00954993,,,
651.6,0.00977237,,,
651.7,0.01,,,
651.8,0.01023293,,,
651.9,0.01047129,,,
652,0.01047129,,,
652.1,0.01071519,,,
652.2,0.01071519,,,
652.3,0.01071519,,,
652.4,0.01071519,,,
652.5,0.01071519,,,
652.6,0.01047129,,,
652.7,0.01023293,,,
652.8,0.01,,,
652.9,0.00977237,,,
653,0.00954993,,,
653.1,0.00933254,,,
653.2,0.00891251,,,
653.3,0.00870964,,,
653.4,0.00831764,,,
653.5,0.00794328,,,
653.6,0.00776247,,,
653.7,0.0074131,,,
653.8,0.00707946,,,
653.9,0.00676083,,,
654,0.00660693,,,
654.1,0.00630957,,,
654.2,0.0060256,,,
654.3,0.0057544,,,
654.4,0.00562341,,,
654.5,0.00537032,,,
654.6,0.00512861,,,
654.7,0.00489779,,,
654.8,0.0047863,,,
654.9,0.00457088,,,
655,0.00436516,,,
655.1,0.0042658,,,
655.2,0.0040738,,,
655.3,0.00389045,,,
655.4,0.00380189,,,
655.5,0.00363078,,,
655.6,0.00354813,,,
655.7,0.00338844,,,
655.8,0.00331131,,,
655.9,0.00316228,,,
656,0.0030903,,,
656.1,0.00295121,,,
656.2,0.00288403,,,
656.3,0.00275423,,,
656.4,0.00269153,,,
656.5,0.0025704,,,
656.6,0.00251189,,,
656.7,0.00239883,,,
656.8,0.00234423,,,
656.9,0.00223872,,,
657,0.00218776,,,
657.1,0.00213796,,,
657.2,0.00204174,,,
657.3,0.00199526,,,
657.4,0.00194984,,,
657.5,0.00190546,,,
657.6,0.0018197,,,
657.7,0.00177828,,,
657.8,0.0017378,,,
657.9,0.00169824,,,
658,0.00165959,,,
658.1,0.00162181,,,
658.2,0.00158489,,,
658.3,0.00154882,,,
658.4,0.00151356,,,
658.5,0.00147911,,,
658.6,0.00147911,,,
658.7,0.00144544,,,
658.8,0.00141254,,,
658.9,0.00141254,,,
659,0.00138038,,,
659.1,0.00138038,,,
659.2,0.00134896,,,
659.3,0.00134896,,,
659.4,0.00134896,,,
659.5,0.00134896,,,
659.6,0.00134896,,,
659.7,0.00131826,,,
659.8,0.00131826,,,
659.9,0.00134896,,,
660,0.00134896,,,
660.1,0.00134896,,,
660.2,0.00134896,,,
660.3,0.00138038,,,
660.4,0.00138038,,,
660.5,0.00141254,,,
660.6,0.00144544,,,
660.7,0.00144544,,,
660.8,0.00147911,,,
660.9,0.00151356,,,
661,0.00154882,,,
661.1,0.00158489,,,
661.2,0.00165959,,,
661.3,0.00169824,,,
661.4,0.00177828,,,
661.5,0.0018197,,,
661.6,0.00190546,,,
661.7,0.00199526,,,
661.8,0.00204174,,,
661.9,0.00218776,,,
662,0.00229087,,,
662.1,0.00239883,,,
662.2,0.00251189,,,
662.3,0.00269153,,,
662.4,0.00288403,,,
662.5,0.0030903,,,
662.6,0.00331131,,,
662.7,0.00354813,,,
662.8,0.00380189,,,
662.9,0.0040738,,,
663,0.00446684,,,
663.1,0.00489779,,,
663.2,0.00537032,,,
663.3,0.00588844,,,
663.4,0.00645654,,,
663.5,0.00707946,,,
663.6,0.00776247,,,
663.7,0.00870964,,,
663.8,0.00954993,,,
663.9,0.01071519,,,
664,0.01174898,,,
664.1,0.0128825,,,
664.2,0.01412538,,,
664.3,0.01548817,,,
664.4,0.0162181,,,
664.5,0.01737801,,,
664.6,0.01778279,,,
664.7,0.01819701,,,
664.8,0.01819701,,,
664.9,0.01819701,,,
665,0.01778279,,,
665.1,0.01698244,,,
665.2,0.0162181,,,
665.3,0.01513561,,,
665.4,0.0144544,,,
665.5,0.01348963,,,
665.6,0.01258925,,,
665.7,0.01202264,,,
665.8,0.01122018,,,
665.9,0.01071519,,,
666,0.01,,,
666.1,0.00954993,,,
666.2,0.00912011,,,
666.3,0.00870964,,,
666.4,0.00831764,,,
666.5,0.00812831,,,
666.6,0.00776247,,,
666.7,0.00758578,,,
666.8,0.0074131,,,
666.9,0.0074131,,,
667,0.00724436,,,
667.1,0.00724436,,,
667.2,0.00707946,,,
667.3,0.00707946,,,
667.4,0.00724436,,,
667.5,0.00724436,,,
667.6,0.0074131,,,
667.7,0.0074131,,,
667.8,0.00758578,,,
667.9,0.00776247,,,
668,0.00812831,,,
668.1,0.00831764,,,
668.2,0.00870964,,,
668.3,0.00912011,,,
668.4,0.00954993,,,
668.5,0.01,,,
668.6,0.01047129,,,
668.7,0.01122018,,,
668.8,0.01174898,,,
668.9,0.01258925,,,
669,0.01348963,,,
669.1,0.01412538,,,
669.2,0.01513561,,,
669.3,0.01584893,,,
669.4,0.01659587,,,
669.5,0.01737801,,,
669.6,0.01778279,,,
669.7,0.01778279,,,
669.8,0.01778279,,,
669.9,0.01778279,,,
670,0.01698244,,,
670.1,0.0162181,,,
670.2,0.01548817,,,
670.3,0.01412538,,,
670.4,0.01318257,,,
670.5,0.01202264,,,
670.6,0.01096478,,,
670.7,0.01,,,
670.8,0.00912011,,,
670.9,0.00831764,,,
671,0.00758578,,,
671.1,0.00691831,,,
671.2,0.00630957,,,
671.3,0.0057544,,,
671.4,0.00524807,,,
671.5,0.00489779,,,
671.6,0.00446684,,,
671.7,0.00416869,,,
671.8,0.00389045,,,
671.9,0.00363078,,,
672,0.00338844,,,
672.1,0.00316228,,,
672.2,0.00301995,,,
672.3,0.00281838,,,
672.4,0.00269153,,,
672.5,0.0025704,,,
672.6,0.00245471,,,
672.7,0.00234423,,,
672.8,0.00223872,,,
672.9,0.00218776,,,
673,0.0020893,,,
673.1,0.00204174,,,
673.2,0.00194984,,,
673.3,0.00190546,,,
673.4,0.00186209,,,
673.5,0.0018197,,,
673.6,0.00177828,,,
673.7,0.0017378,,,
673.8,0.0017378,,,
673.9,0.00169824,,,
674,0.00169824,,,
674.1,0.00165959,,,
674.2,0.00165959,,,
674.3,0.00165959,,,
674.4,0.00165959,,,
674.5,0.00165959,,,
674.6,0.00165959,,,
674.7,0.00165959,,,
674.8,0.00165959,,,
674.9,0.00165959,,,
675,0.00169824,,,
675.1,0.00169824,,,
675.2,0.0017378,,,
675.3,0.00177828,,,
675.4,0.00177828,,,
675.5,0.0018197,,,
675.6,0.00186209,,,
675.7,0.00190546,,,
675.8,0.00194984,,,
675.9,0.00199526,,,
676,0.00204174,,,
676.1,0.00213796,,,
676.2,0.00218776,,,
676.3,0.00223872,,,
676.4,0.00234423,,,
676.5,0.00239883,,,
676.6,0.00251189,,,
676.7,0.0025704,,,
676.8,0.00269153,,,
676.9,0.00281838,,,
677,0.00288403,,,
677.1,0.00301995,,,
677.2,0.00316228,,,
677.3,0.00331131,,,
677.4,0.00338844,,,
677.5,0.00354813,,,
677.6,0.00371535,,,
677.7,0.00380189,,,
677.8,0.00398107,,,
677.9,0.00416869,,,
678,0.0042658,,,
678.1,0.00446684,,,
678.2,0.00457088,,,
678.3,0.0047863,,,
678.4,0.00489779,,,
678.5,0.00501187,,,
678.6,0.00512861,,,
678.7,0.00524807,,,
678.8,0.00537032,,,
678.9,0.00549541,,,
679,0.00562341,,,
679.1,0.0057544,,,
679.2,0.0057544,,,
679.3,0.00588844,,,
679.4,0.00588844,,,
679.5,0.0060256,,,
679.6,0.0060256,,,
679.7,0.00616595,,,
679.8,0.00616595,,,
679.9,0.00616595,,,
680,0.00616595,,,
680.1,0.00616595,,,
680.2,0.00630957,,,
680.3,0.00630957,,,
680.4,0.00630957,,,
680.5,0.00630957,,,
680.6,0.00630957,,,
680.7,0.00645654,,,
680.8,0.00645654,,,
680.9,0.00645654,,,
681,0.00660693,,,
681.1,0.00660693,,,
681.2,0.00660693,,,
681.3,0.00676083,,,
681.4,0.00676083,,,
681.5,0.00676083,,,
681.6,0.00691831,,,
681.7,0.00691831,,,
681.8,0.00691831,,,
681.9,0.00707946,,,
682,0.00707946,,,
682.1,0.00724436,,,
682.2,0.00724436,,,
682.3,0.00724436,,,
682.4,0.00724436,,,
682.5,0.00724436,,,
682.6,0.00724436,,,
682.7,0.00724436,,,
682.8,0.00724436,,,
682.9,0.00724436,,,
683,0.00724436,,,
683.1,0.00707946,,,
683.2,0.00707946,,,
683.3,0.00691831,,,
683.4,0.00691831,,,
683.5,0.00676083,,,
683.6,0.00660693,,,
683.7,0.00645654,,,
683.8,0.00630957,,,
683.9,0.0060256,,,
684,0.00588844,,,
684.1,0.0057544,,,
684.2,0.00562341,,,
684.3,0.00537032,,,
684.4,0.00524807,,,
684.5,0.00501187,,,
684.6,0.00489779,,,
684.7,0.0047863,,,
684.8,0.00457088,,,
684.9,0.00446684,,,
685,0.0042658,,,
685.1,0.00416869,,,
685.2,0.0040738,,,
685.3,0.00398107,,,
685.4,0.00380189,,,
685.5,0.00371535,,,
685.6,0.00363078,,,
685.7,0.00354813,,,
685.8,0.00346737,,,
685.9,0.00338844,,,
686,0.00338844,,,
686.1,0.00331131,,,
686.2,0.00323594,,,
686.3,0.00323594,,,
686.4,0.00316228,,,
686.5,0.00316228,,,
686.6,0.0030903,,,
686.7,0.0030903,,,
686.8,0.0030903,,,
686.9,0.0030903,,,
687,0.0030903,,,
687.1,0.0030903,,,
687.2,0.0030903,,,
687.3,0.00316228,,,
687.4,0.00316228,,,
687.5,0.00323594,,,
687.6,0.00323594,,,
687.7,0.00331131,,,
687.8,0.00338844,,,
687.9,0.00338844,,,
688,0.00346737,,,
688.1,0.00354813,,,
688.2,0.00371535,,,
688.3,0.00380189,,,
688.4,0.00389045,,,
688.5,0.00398107,,,
688.6,0.00416869,,,
688.7,0.0042658,,,
688.8,0.00446684,,,
688.9,0.00467735,,,
689,0.00489779,,,
689.1,0.00501187,,,
689.2,0.00524807,,,
689.3,0.00549541,,,
689.4,0.0057544,,,
689.5,0.0060256,,,
689.6,0.00630957,,,
689.7,0.00645654,,,
689.8,0.00676083,,,
689.9,0.00707946,,,
690,0.00724436,,,
690.1,0.0074131,,,
690.2,0.00776247,,,
690.3,0.00776247,,,
690.4,0.00794328,,,
690.5,0.00794328,,,
